timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1794770291,-5,-8,2,0,4,13,19,7
1794770291,-3,-5,4,-4,-1,-13,-13,-8
1794775909,2,2,-2,-2,-3,-5,-13,-4
1794775909,-3,-5,-2,-3,-4,10,16,-1
1794777481,3,-2,0,-2,-4,3,-2,-2
1794777481,3,1,0,0,-2,-1,-11,-4
1794778421,-1,-8,-3,-2,2,8,12,6
1794778421,0,-2,-2,0,0,0,4,4
1794789541,1,3,-4,2,-2,-21,-14,-4
1794789541,3,-1,-2,2,-4,2,8,0
1794798786,-2,-6,-2,2,-2,6,9,4
1794798786,3,-1,0,-4,-1,-5,-10,-5
1794803907,-1,1,1,1,-1,-2,-6,-5
1794803907,-1,-4,-1,-3,0,10,10,7
1794818987,-6,-2,-2,0,1,-5,-2,-4
1794818987,3,-2,0,-3,-3,-17,-14,-4
1794827548,-4,-1,-2,-4,0,-13,2,-1
1794827548,-3,1,-1,-1,-4,7,2,1
1794835523,5,3,0,-3,2,-2,-8,-3
1794835523,0,6,-1,1,-3,-3,-4,-2
1794849685,-3,-2,-4,-2,3,11,5,0
1794849685,-3,1,-2,3,3,-12,-4,-1
1794857530,0,-3,-2,-2,-2,-6,-7,-7
1794857530,-3,-3,-3,0,4,8,7,2
1794896407,0,2,-1,-1,-3,-6,-12,-2
1794896407,2,2,3,-5,-5,-12,-18,-3
1794897988,-1,-2,-3,-7,-4,9,14,4
1794897988,-6,-4,-1,0,2,5,9,1
1794898799,2,1,1,1,2,-3,-11,-4
1794898799,2,1,-3,5,3,6,10,5
1794901315,-1,-8,1,-1,3,5,12,6
1794901315,-1,3,-1,-9,-6,-12,-15,-5
1794909486,-1,-3,2,-7,-3,-1,-8,-3
1794909486,-3,-4,-3,2,3,5,13,1
1794916408,-3,3,-1,-1,0,-8,-8,-9
1794916408,-1,-1,0,-5,3,-11,-12,-3
1794923858,-6,-2,-6,-1,8,4,12,7
1794923858,-3,-5,-1,1,0,3,-1,-1
1794938790,-2,-1,0,-1,1,-3,-13,-6
1794938790,1,2,3,-2,-3,4,0,0
1794946344,-1,-3,0,-1,-5,9,7,4
