myot,x,y,z
285389785653,0.8125,-0.1875,-0.8125
285389793053,1.125,0.25,-0.0625
285389808152,2,0.3125,0.0625
285389830675,2,0.3125,-0.3125
285389853171,2.0625,-0.25,-0.375
285389868162,1.875,-0.5625,-0.1875
285389890733,0.0625,-1.5,0.0625
285389913211,-1,-1.25,0.125
285389928204,2.5,-1.1875,0.125
285389950730,0.5,-0.75,-0.1875
285389973113,0.0625,-0.375,0.1875
285389989372,2.0625,-0.375,0.8125
285390010652,2.25,-1,1.1875
285390033223,0.5625,-0.4375,0.8125
285390048205,2.25,0.125,0.0625
285390070714,1,-0.125,-0.4375
285390093201,-0.375,-0.6875,-0.3125
285390108098,0.125,-1.3125,0.3125
285390130706,0.125,-1.25,0.25
285390153219,1.5625,-0.625,0
285390168147,1.625,-0.25,0.375
285390190709,1.375,-0.1875,0.5
285390213137,0.5,-0.3125,0.3125
285390228145,0.5,-0.5,0.125
285390250711,0.875,-0.5625,0
285390273119,1.1875,-0.4375,-0.125
285390288094,0.5,-0.5625,-0.0625
285390310677,0.0625,-0.625,0.3125
285390333091,0.1875,-0.3125,0.0625
285390348134,0.5,0.125,0.25
285390370619,0.8125,0.1875,0.4375
285390393286,1.375,-0.1875,0.5
285390415715,0.625,-0.375,0.375
285390430625,-0.125,-0.5,0.0625
285390453182,-0.6875,-0.4375,0
285390468174,-1.375,-0.375,0
285390490641,-0.625,-0.625,0.25
285390513241,-0.1875,-0.25,0.3125
285390528201,-0.625,-0.1875,0.625
285390550662,0.4375,-0.125,0.4375
285390573169,-0.25,-0.25,0.5
285390588164,-0.9375,-0.4375,0.5
285390610641,-0.9375,-0.3125,0.5
285390633135,-0.0625,-0.375,0.1875
285390648208,0.25,-0.375,-0.0625
285390670703,0.875,-0.25,0.125
285390693189,0.5625,-0.3125,0.25
285390708132,0.8125,-0.25,0.0625
285390730644,0.8125,-0.3125,0.0625
285390753195,0.9375,-0.3125,0
285390768225,0.5,-0.375,0.125
285390790674,0.25,-0.5625,0.25
285390813156,0.375,-0.3125,0.375
285390828189,0.5,-0.25,0.25
285390850664,0.0625,-0.1875,0.3125
285390873121,0.25,-0.1875,0.5625
285390888227,0.375,-0.4375,0.75
285390910702,0.625,-0.1875,0.4375
285390933086,0.75,0.0625,0.1875
285390948136,0.6875,0.1875,0
285390970660,0.4375,-0.5625,0.0625
285390993188,0.6875,-0.9375,0.375
285391008140,0.625,-0.875,0.125
285391030661,0.5,-0.4375,0.125
285391053136,1,-0.0625,0
285391068140,1.125,-0.1875,0.0625
285391090746,0.6875,-0.375,0.125
285391113093,0.5625,-0.375,0.3125
285391128160,1,-0.25,0.125
285391150684,0.5,-0.1875,-0.25
285391173166,0.5625,-0.125,-0.25
285391188174,0.625,-0.125,0.0625
285391210727,0.375,-0.25,0.1875
285391233132,0.6875,-0.3125,0.1875
285391248165,0.125,-0.125,0.25
285391270649,0.125,0,0.25
285391293214,0.5,0,0.0625
285391308115,0.3125,-0.25,0.1875
285391330721,0.0625,0,0.4375
285391353219,0.0625,-0.125,0.4375
285391368168,0.4375,0,0.375
285391390637,0.4375,-0.0625,0.3125
285391413247,0.625,-0.0625,0.1875
285391428183,0.375,-0.0625,0.1875
285391450642,0.25,-0.375,0.25
285391473234,0.25,-0.25,0.1875
285391488146,0.6875,-0.0625,0.0625
285391510667,0.5,-0.1875,0.125
285391533108,0.4375,-0.1875,0.3125
285391548223,0.5,-0.375,0.25
285391570656,0.0625,-0.25,-0.0625
285391593245,0.375,-0.1875,-0.0625
285391608194,0.4375,-0.3125,0.1875
285391630681,0.3125,-0.375,0.5
285391653215,0.625,-0.0625,0.1875
285391668199,0.8125,0.375,0.0625
285391690630,0.8125,0.3125,0.0625
285391713256,0.875,-0.1875,0.0625
285391728191,0.6875,-0.5625,0.125
285391750597,0.5,-0.8125,0.375
285391773204,0,-0.5,0.4375
285391788188,0.1875,-0.1875,0.125
285391810674,0.625,0.1875,-0.0625
285391833141,0.5625,0,0.375
285391855680,0.125,-0.375,0.6875
285391870670,0.1875,-0.5,0.375
285391893211,0.4375,-0.25,0.0625
285391908207,0.4375,-0.125,0
285391930720,0.125,-0.25,0.25
285391953209,-0.5,-0.375,0.5625
285391968180,-0.5,-0.25,0.9375
285391990661,0.125,-0.3125,0.8125
285392013172,-0.125,-0.125,0.375
285392028220,-0.4375,-0.0625,0.4375
285392058208,0.375,0.125,1
285392073204,0.1875,-0.0625,1.4375
285392088193,0,-0.5,1.6875
285392110737,0.25,-0.4375,1.5625
285392133186,0.6875,0.5,1.625
285392148251,1.75,1.125,1.9375
285392170733,2.9375,1.8125,2.75
285392193205,3.5625,2.75,2.875
285392208197,1.8125,4,3.625
285392230692,1.25,6.375,5.75
