myot,x,y,z
605066956351,1.1875,-2.3125,-0.0625
605066971528,1.375,-2.375,0.125
605066992807,0.5,-1.375,-0.5
605067016504,0.4375,-0.3125,-1.375
605067031510,0.0625,-0.3125,-2
605067052866,0.0625,-0.4375,-2.3125
605067077736,-0.25,0,-1.5
605067107175,-1.1875,-0.0625,-0.5
605067109271,-1.9375,-0.0625,-0.4375
605067129304,-1.1875,-0.5,-1.4375
605067151538,-0.625,-1.25,-2
605067169267,-0.625,-1.9375,-1.75
605067197507,-1.3125,-1.3125,-0.8125
605067232661,-0.4375,-0.875,-0.125
605067242799,0.375,-0.375,-0.0625
605067249105,1.1875,0.1875,0.1875
605067271472,1.6875,1.1875,0
605067286606,2.25,1,-0.0625
605067309106,2.5625,0.875,0.125
605067330832,1.8125,0.75,0.3125
605067346625,0.25,0.625,0.6875
605067369075,-0.625,0.0625,0.875
605067390836,-0.625,-0.875,0.5625
605067406621,-0.9375,-1.25,0.125
605067429124,-1,-1.3125,-0.1875
605067450831,-0.625,-1.1875,-0.6875
605067466618,-0.1875,-0.625,-0.8125
605067489077,0.5,0,-0.6875
605067510789,0.5,0.5,-0.1875
605067526625,0.5625,0.5625,0
605067549116,0.625,0.3125,0.25
605067570834,0.375,0.1875,0.25
605067586601,1.125,-0.125,0.25
605067609101,1.4375,-0.1875,0.0625
605067630194,1.125,-0.3125,-0.125
605067646593,0.1875,-0.5,0.0625
605067669121,0,-0.6875,0.125
605067690138,-0.5625,-0.25,0.1875
605067706629,-0.6875,-0.3125,0.3125
605067729117,-0.3125,-0.375,0.5
605067750175,-0.625,-0.375,0.1875
605067774793,-0.5625,-1.3125,0.375
605067789121,-0.875,-1.3125,-0.0625
605067811611,-0.125,-1.25,-0.375
605067826619,0.4375,-0.9375,-0.625
605067849125,0.25,-0.25,-0.625
605067870180,0.25,0.0625,-0.3125
605067886606,-0.0625,0.1875,-0.375
605067909124,0.25,0.125,-0.375
605067930237,0.3125,-0.5625,-0.0625
605067946586,0.3125,-0.875,-0.25
605067969125,0.3125,-1,-0.625
605067990171,-0.8125,-1.0625,-0.875
605068006587,-0.25,-1.375,-1.25
605068029086,0.3125,-1.375,-1.8125
605068050183,-0.0625,-1,-1.9375
605068066617,0.5,-1.9375,-2.5
605068089130,2,-2.5,-3.0625
605068118316,1,-2.3125,-2.125
605068126596,-0.875,-1.9375,-1.1875
605068149073,-2.1875,-1.6875,-0.6875
605068170151,-2.3125,-1.4375,-0.375
605068186619,-1.1875,-1.0625,0.25
605068209107,0.25,-0.625,0.875
605068231574,1.125,-0.625,0.3125
605068254765,4.125,-1.5,-2.875
605068269136,11.5625,-0.75,-8.8125
605068291623,22.625,2.125,-9.6875
605068314795,18.375,9.25,-8.25
605068335863,5.4375,14.5,-2.8125
605068351635,-2.1875,15.0625,4.1875
605068374786,-4.4375,15.9375,9.6875
605068395917,-8.75,21.0625,10.375
605068411639,-13.75,23.25,9
605068434784,-26,25.4375,7.9375
605068455850,-40.5,28.3125,-1.4375
605068471608,-38.5,20.0625,-2.875
605068494762,-35,17.75,-12.375
605068515838,-48.0625,13.625,-13.6875
605068531634,-52.25,9.5,-8.75
605068554821,-58.9375,6.6875,-12.0625
605068575852,-39.9375,3.25,-11.0625
605068591643,-29.0625,-0.0625,-5.75
605068614169,-25.8125,-1.6875,1.1875
605068635927,-22,0.8125,4.9375
605068651637,-21.1875,1.1875,9.8125
605068674198,-20.5,1.8125,13.8125
605068695852,-18.0625,2.5625,16.9375
605068711634,-15.75,5.125,18.4375
605068734076,-20,9.6875,19.125
605068755801,-27.3125,9.8125,18.25
605068771634,-31.4375,7.375,16.3125
605068794156,-16.75,5.25,12.125
605068817045,-3.0625,7.5,8.125
605068831582,1.6875,8.9375,1.1875
605068854137,3,5.8125,-5.125
605068877296,-0.6875,0,-6.75
605068891616,-13.875,-7.75,-3.5625
605068914112,-24.125,-15.625,2.5
605068937281,-30.0625,-19.3125,7.625
605068951638,-56.6875,-13.625,13.75
605068974196,-70.125,-17.5625,10
605068997314,-41.625,-26.625,-0.1875
605069011657,-22.0625,-30.125,-3.8125
605069034120,-13.125,-22.5,4.625
605069057277,-9,-21.1875,7.1875
605069070202,-8.1875,-21.3125,9.25
605069093313,0.9375,-18,8.3125
605069107682,5,-11.1875,11.9375
605069130194,-6.3125,-3.4375,18.125
605069153398,-6.8125,0.3125,19.25
605069167688,6.125,-1.25,17.4375
605069190235,8.9375,-3.6875,18.0625
605069213381,3.625,-5.4375,16.6875
605069227727,0.75,-6.75,15.0625
605069250237,-5.625,-10.1875,7.875
605069273381,-3,-17.25,-2.1875
605069287727,-1,-18.6875,-2.5625
605069310254,6.3125,-21.625,0.5
605069333391,10.75,-25.375,6
605069347753,2.9375,-27,5.375
605069370198,0.6875,-24.875,-3.0625
605069393379,7.8125,-25.8125,-8.5625
605069407742,3.5,-27.5625,-7.75
605069430226,-9,-12.8125,-4.0625
605069453347,-10.375,10.875,1
605069467755,31.5,11.0625,4.125
605069490294,24.8125,5.0625,8.6875
605069513395,4.5625,-5.6875,3.5625
605069527792,3.6875,-3.4375,-2.4375
605069550244,5.4375,0.125,-7.75
605069573409,1.4375,1.9375,-10.3125
605069587710,-5.5,4.125,-3.25
605069611021,5.5,-0.1875,-0.625
605069625300,8.1875,1.5625,0.875
605069655962,12.9375,5.375,1.3125
605069679069,19.875,5.625,3.125
605069693461,15.75,5.875,7.125
605069707799,11.3125,7.875,7.125
605069739127,13.875,8,5.3125
605069753491,11.75,8,3.5625
605069767777,7.1875,6.3125,-0.25
605069790264,5,4.1875,-2.375
605069805316,0.875,3.5625,-3.3125
605069827772,-0.75,2.375,-2.5625
605069850283,1.375,-0.5,-0.875
605069865242,1.375,-2,-0.25
605069887797,0.75,-1.9375,0.625
605069910288,1.125,-1.4375,-0.125
605069925346,0.1875,-1.0625,-1.3125
605069947765,-1.1875,-0.875,-0.8125
605069970254,-1.125,-0.3125,-0.1875
605069985275,1.625,0.0625,0.25
605070007800,3,-0.5,0.5
605070030340,2.875,-1.0625,0
605070045285,0.9375,-1.125,1.125
605070067744,-2.375,-1.3125,-0.3125
605070090342,-2,-3.125,-0.625
605070105277,-1.375,-5.6875,-1.125
605070127798,-0.9375,-6.8125,-2.125
605070150334,-1.875,-7.3125,-1.125
605070165209,-1.0625,-7.875,-0.3125
605070187735,-0.625,-7.625,0.6875
605070210305,-1,-7.0625,0.375
605070225267,-4.625,-6.3125,-0.625
605070247793,-3.9375,-5.625,-1.5625
605070270244,-2.4375,-4.375,-1.375
605070285242,-3.8125,-3.5,-0.5
605070307800,-4.3125,-2.8125,-0.4375
605070330277,-2.8125,-2.5,-0.125
605070345257,0.4375,-1.5,0.25
605070367798,1.25,-0.4375,0.5
605070390247,-0.0625,0.4375,0.8125
605070405236,0.6875,1.25,0.5
605070427942,2.4375,1.5,0.5625
605070450257,4.1875,1.25,1.1875
605070466731,5.1875,1.125,1.8125
605070487762,5.75,1.5,2
605070510226,4.6875,1.875,1.4375
605070526685,2.5,1.25,1.125
605070547699,2,0.4375,1.375
605070570214,2.625,0.1875,1.4375
605070586775,2.1875,-0.125,1.25
605070607810,0.8125,-0.1875,1
605070630289,0.0625,-0.8125,0.9375
605070646736,-0.25,-1.1875,0.3125
605070667809,-0.1875,-1.375,-0.25
605070690266,-0.625,-0.9375,-0.5625
605070706721,-1.1875,-0.625,-0.6875
605070727749,-1.5,-0.75,-0.5625
605070750336,-1,-0.8125,-0.1875
605070766741,0.25,-0.3125,-0.1875
605070787809,1.4375,0.125,-0.0625
605070810199,1.75,0.5625,0.3125
605070826618,1.5,0.625,0.75
605070847746,0.6875,0.5625,0.1875
605070870204,1.125,0.1875,-0.1875
605070887412,0.5,-0.6875,0.125
605070907792,0.125,-1.125,0.3125
605070930280,-0.25,-1.4375,0.375
605070946741,-1.0625,-1.125,0
605070967770,-1.5,-1.3125,-0.4375
605070990335,-1.1875,-1.625,0
605071006727,0.6875,-1.25,0.9375
605071027798,0.6875,-1,0.75
605071050317,0.8125,-0.1875,0.5
605071066771,2,0.625,0.25
605071087797,-0.3125,0.625,0.3125
605071110378,-0.4375,0.3125,0.375
605071126739,0.375,0.125,0.125
605071147855,1,0.4375,-0.3125
605071170310,1.1875,0.75,-0.9375
605071186707,0.0625,0.8125,-0.6875
605071207822,2.25,0.6875,-0.125
605071230224,3.6875,0.1875,1.5
605071246772,3.6875,-0.0625,2.125
605071267829,3.125,0.125,1.4375
605071290331,1.6875,0.0625,1.0625
605071306737,0.25,0.0625,-0.3125
605071327827,-0.875,0.25,-0.5
605071350247,-0.6875,-0.4375,-0.4375
605071366791,0.9375,-1,0.1875
605071387819,0.25,-0.875,0.25
605071410372,-1.4375,-0.6875,-0.125
605071426743,-0.625,-0.375,-0.5
605071449306,0,-0.25,-0.5
605071471698,-0.1875,-0.3125,0.125
605071486793,-0.3125,-0.4375,0.1875
605071510767,0.1875,-0.3125,0
605071530297,0.375,-0.125,0
605071546756,0.1875,0.0625,0.1875
605071569290,-0.375,0.125,0.5
605071590233,0.125,-0.3125,0.375
605071606709,0.0625,-0.375,-0.0625
605071629241,0.0625,-0.3125,0.125
605071650318,0.0625,-0.375,0.375
605071666746,-0.0625,-0.4375,0.3125
605071689289,-0.5625,-0.5,-0.0625
605071710341,-0.75,-0.8125,0.0625
605071726747,-0.75,-1.0625,-0.0625
605071749266,-0.25,-1.0625,0.1875
605071778443,-0.125,-0.5625,0.3125
605071786732,-0.125,-0.125,0.125
605071809161,-0.625,-0.4375,0.375
605071830304,-0.875,-0.1875,-0.1875
605071846740,0.3125,-0.1875,-0.125
605071869195,1.5625,0.0625,0.625
605071890247,1.375,0.25,0.75
605071906745,0.4375,0.4375,0.5625
605071929251,-0.1875,0.4375,0.0625
605071950362,0,0.4375,-0.375
605071966698,0.0625,0.375,-0.25
605071989225,-0.4375,0.8125,0.0625
605072010265,0.3125,1,-0.3125
605072026715,3.25,0.6875,-1.375
