myot,x,y,z
604198851365,106.312,13.375,38.375
604198858826,131.688,-2.25,55.625
604198881424,97.3125,16.75,39.5625
604198903851,59,-0.375,36.0625
604198918840,9.6875,-15.25,28.1875
604198941400,-6.125,-31.9375,21.5
604198956426,-15.3125,-40,12.3125
604198978843,-17.3125,-42.0625,1.3125
604199001454,-6.625,-40.4375,-11.9375
604199023840,-19.3125,-38,-22.8125
604199038841,-51.0625,-40.9375,-25.1875
604199061414,-66.375,-50.5625,-27.125
604199076364,-76,-50,-31.0625
604199098897,-48.25,-32.9375,-35.8125
604199121430,-24.9375,-26.0625,-29.625
604199136401,-6,-28,-21.9375
604199158866,8.125,-22.3125,-7.4375
604199181457,21.75,-15.6875,-20.5
604199196402,5.5625,-12.5625,-12.3125
604199218915,27.8125,-15.375,-11.4375
604199241366,43,-20.125,-13.3125
604199256410,26.3125,-29.1875,-6.0625
604199278869,29,-31.1875,3.1875
604199301416,28.4375,-28.4375,7.125
604199316432,27.1875,-26.625,11.625
604199338842,30.25,-24.3125,14
604199361410,32.5625,-20.6875,12.75
604199376298,29.625,-16.8125,10.875
604199398896,20.125,-14.75,7.125
604199421526,14.3125,-13.125,6.0625
604199436332,14.0625,-10.4375,4.5
604199458912,16.5,-8.75,3.875
604199481397,17.4375,-7.3125,3.375
604199511417,14.4375,-7.0625,3.375
604199518937,10.0625,-7.8125,4.3125
604199541419,8.1875,-10.625,4.625
604199556380,8.3125,-11.4375,5.4375
604199578933,9.8125,-9,5.375
604199601422,8.625,-3.75,4.0625
604199616376,-0.1875,0.5,2.375
604199638930,-8.9375,0.75,2
604199661404,-12.75,-1.75,3.25
604199676410,-8.25,-5.3125,5.3125
604199698932,1.0625,-8.6875,8.4375
604199721324,9.6875,-10.25,10.6875
604199736426,13,-9.1875,11.6875
604199758909,11.6875,-5.6875,11.8125
604199781429,6.9375,-1.6875,11.1875
604199796422,3.375,2.1875,10.25
604199819022,1.9375,5,9.5
604199841437,-0.0625,7.9375,8.25
604199856475,-1.75,12.0625,6.6875
604199878899,-6.6875,16.5,5.125
604199901428,-12.5625,19.625,3.6875
604199916429,-16.625,20.125,3
604199938880,-16.25,19.3125,3.3125
604199961393,-12.75,18.0625,3.75
604199976430,-8.8125,17.25,3.3125
604199998921,-7.625,16.5625,1.6875
604200021401,-11.25,15.25,-0.375
604200036358,-13.125,14.25,-1.6875
604200058855,-13.0625,14.3125,-3
604200081879,-11.25,15,-4.625
604200096473,-9.125,16.375,-6.0625
604200126479,-7.4375,18.25,-6.875
604200148889,-7.5625,21.6875,-8.875
604200178856,-11.0625,27.1875,-11.5625
604200186480,-16.0625,33,-14.125
