myot,myox,myoy,myoz
1458094334,myox,myoy,myoz
41896159207,1.03613,-0.28125,-0.0532227
41896180799,0.876465,-0.171875,-0.217285
41896211953,0.909668,-0.196289,-0.162109
41896218255,0.950195,-0.116211,-0.0908203
41896241939,0.967285,-0.182617,-0.0546875
41896263232,0.923828,-0.246582,-0.0678711
41896278411,0.956543,-0.260742,-0.0600586
41896316893,0.941895,-0.237793,-0.09375
41896325952,0.97998,-0.183105,-0.0727539
41896339750,0.999512,-0.211914,-0.0849609
41896362141,0.971191,-0.218262,-0.102539
41896383996,0.98291,-0.226562,-0.150879
41896399785,0.993652,-0.104492,-0.200684
41896445845,0.991699,-0.0839844,-0.208496
41896446633,0.982422,-0.131836,-0.185547
41896459666,0.980957,-0.197266,-0.190918
41896480804,0.952637,-0.134277,-0.207031
41896511336,0.954102,-0.15332,-0.207031
41896519609,0.939453,-0.175293,-0.210449
41896540816,0.975586,-0.140625,-0.217285
41896564027,0.958496,-0.19873,-0.236816
41896579637,1.04639,-0.26709,-0.261719
41896600866,1.11182,-0.200684,-0.252441
41896623821,1.14941,-0.137207,-0.202637
41896646466,1.21582,-0.104004,-0.121094
41896660706,1.3374,0.0776367,-0.0375977
41896683925,1.57324,0.0703125,0.136719
41896699581,1.57471,-0.0219727,0.289551
41896720764,1.55127,-0.155762,0.563477
41896743208,1.50244,-0.400391,0.564453
41896759740,1.42285,-0.0805664,-0.196777
41896780696,1.54395,-0.419434,-0.775391
41896803168,1.56787,-0.188477,-0.61084
41896821009,1.42676,-0.158203,-0.120117
41896840797,0.846191,-0.535156,0.594727
41896863182,0.571777,-0.463379,0.58252
41896879674,0.386719,-0.398438,0.483887
41896900666,0.402344,-0.394531,0.277832
41896923261,0.489746,-0.296387,0.262695
41896939607,0.591797,-0.205078,0.280762
41896960686,0.675293,-0.141113,0.170898
41896983305,0.84375,-0.117676,0.0541992
41896999578,1.02295,-0.0644531,0.00292969
41897020775,1.20312,-0.101074,-0.195801
41897043285,1.34863,-0.0561523,-0.270996
41897059733,1.40088,-0.0654297,-0.335938
41897090172,1.45068,-0.116211,-0.385742
41897103135,1.55762,-0.0615234,-0.38916
41897127721,1.60645,-0.108398,-0.35791
41897142169,1.58936,-0.247559,-0.442871
41897163249,1.65381,-0.170898,-0.570312
41897179702,1.56787,-0.106934,-0.709473
41897202010,1.35303,0.0620117,-1.20654
41897223170,1.06982,0.620117,-1.41113
41897239645,0.875488,0.48291,-1.56006
41897262021,0.916992,0.184082,-1.48584
41897283307,1.1958,0.292969,-1.28857
41897299635,1.18896,0.027832,-0.324707
41897322076,1.56836,-2.30908,3.76562
41897343338,1.77979,0.935059,-0.218262
41897359660,1.52344,0.51709,-1.33643
41897382122,0.98584,0.043457,-0.0229492
41897403200,1.05078,-0.128906,-0.149902
41897419685,1,-0.015625,-0.120605
41897442153,1.12207,-0.0463867,0.0175781
41897464667,1.04639,-0.26416,0.0874023
41897479661,1.02344,-0.212402,0.0625
41897502089,1.06152,-0.0751953,-0.0805664
41897523325,0.967285,-0.322754,-0.0371094
41897539671,0.920898,-0.32666,-0.0893555
41897562114,0.895508,-0.30957,-0.0766602
41897583327,0.908691,-0.318848,-0.078125
41897599634,0.949707,-0.208984,-0.0439453
41897628904,0.8125,-0.163574,-0.137695
41897643277,1.04102,-0.108398,-0.137695
41897658944,0.990234,-0.140137,-0.125977
41897681444,1.09229,-0.0493164,-0.132324
41897703854,1.04102,-0.11377,-0.144043
41897718861,1.02637,-0.129395,-0.177734
41897741452,1.02539,-0.108398,-0.193359
41897763709,1.06201,-0.150879,-0.217285
41897778877,1.1084,-0.119141,-0.180176
41897801517,1.11719,-0.104004,-0.166016
41897832120,1.229,-0.0830078,-0.13623
41897838956,1.31934,-0.110352,-0.0415039
41897861443,1.56006,-0.266602,0.109863
41897883950,2.01221,-0.353516,0.492676
41897899018,2.39111,-0.550293,1.10107
41897921245,2.03564,-0.95166,1.03809
41897944007,1.35303,-0.35791,0.000488281
41897959027,1.29541,-1.12402,-0.876953
41897981487,1.88135,-0.0380859,-0.67041
41898003989,1.28174,0.219727,-0.506348
41898018861,0.800781,-0.179688,-0.0698242
41898041459,0.265625,-0.515625,0.650879
41898063979,0.15918,-0.0185547,0.482422
41898080369,0.261719,0.00634766,0.228027
41898101523,0.300781,-0.0541992,0.100098
41898141010,0.50293,-0.0200195,0.229492
41898143232,0.578125,0.101074,0.306152
41898161460,0.737305,0.256348,0.256348
41898184067,0.952637,0.348633,0.223145
41898200286,1.0957,0.442383,0.161133
41898221308,1.29248,0.398926,0.0688477
41898244304,1.51172,0.253906,-0.0239258
41898260234,1.92578,-0.0444336,-0.490723
41898281355,2.104,0.34375,-0.684082
41898304266,2.00928,-0.235352,-0.930176
