timestamp,x,y,z,w
1540021410,0.103455,-0.151855,0.283508,0.941162
1540042773,0.103516,-0.151794,0.283508,0.941162
1540057750,0.103333,-0.151733,0.283386,0.941223
1540081432,0.103394,-0.151672,0.283386,0.941223
1540110766,0.103333,-0.151611,0.283447,0.941223
1540117807,0.10321,-0.151611,0.283386,0.941284
1540157121,0.103088,-0.15155,0.283386,0.941284
1540159231,0.102905,-0.151489,0.283325,0.941345
1540179238,0.102905,-0.151489,0.283325,0.941345
1540201470,0.102905,-0.151489,0.283325,0.941345
1540219210,0.102722,-0.15155,0.283386,0.941345
1540239422,0.102356,-0.151611,0.283386,0.941345
1540275089,0.102356,-0.15155,0.283386,0.941345
1540285179,0.102356,-0.15155,0.283386,0.941345
1540305750,0.102417,-0.15155,0.283386,0.941345
1540320094,0.102417,-0.15155,0.283386,0.941345
1540336517,0.102478,-0.15155,0.283386,0.941345
1540359010,0.102417,-0.15155,0.283386,0.941345
1540380118,0.102173,-0.15155,0.283386,0.941406
1540396534,0.101929,-0.151611,0.283447,0.941406
1540419030,0.101929,-0.15155,0.283447,0.941406
1540440117,0.10199,-0.15155,0.283447,0.941406
1540456486,0.10199,-0.15155,0.283386,0.941406
1540479041,0.101685,-0.151489,0.283325,0.941467
1540500089,0.101257,-0.15155,0.283264,0.941528
1540516595,0.101074,-0.151428,0.283203,0.941589
1540539082,0.101074,-0.151428,0.283203,0.941589
1540560136,0.101135,-0.151428,0.283203,0.941589
1540576535,0.101135,-0.151428,0.283142,0.941589
1540599080,0.101013,-0.151428,0.283081,0.941589
1540620146,0.101013,-0.151428,0.283081,0.94165
1540636597,0.101013,-0.151428,0.283081,0.94165
1540659035,0.100891,-0.151428,0.283081,0.94165
1540680277,0.100952,-0.151428,0.283081,0.94165
1540696594,0.100952,-0.151428,0.283081,0.94165
1540719159,0.100952,-0.151428,0.283081,0.94165
1540740058,0.101013,-0.151428,0.283081,0.94165
1540756563,0.100891,-0.151428,0.283081,0.94165
1540779087,0.100952,-0.151428,0.283081,0.94165
1540800280,0.10083,-0.151489,0.283081,0.94165
1540816630,0.100586,-0.151489,0.283081,0.94165
1540838253,0.100464,-0.151489,0.283081,0.941711
1540861540,0.100464,-0.151489,0.283081,0.941711
1540876511,0.100464,-0.151428,0.283081,0.941711
1540899006,0.100403,-0.151489,0.283081,0.94165
1540921544,0.100281,-0.151489,0.283081,0.941711
1540936514,0.100037,-0.15155,0.283081,0.941711
1540959025,0.0999756,-0.15155,0.28302,0.941711
1540981546,0.0999756,-0.15155,0.28302,0.941711
1540996520,0.0999756,-0.15155,0.28302,0.941711
1541019040,0.100037,-0.15155,0.28302,0.941711
1541041535,0.100037,-0.15155,0.28302,0.941711
1541056560,0.100098,-0.15155,0.282959,0.941711
1541079054,0.100159,-0.151489,0.282959,0.941711
1541109757,0.100037,-0.151489,0.282959,0.941772
1541115886,0.0999756,-0.15155,0.282959,0.941772
1541138431,0.0998535,-0.151611,0.282959,0.941772
1541160968,0.0998535,-0.151611,0.282959,0.941772
1541175936,0.0999146,-0.15155,0.282959,0.941772
1541198416,0.0996704,-0.151672,0.282959,0.941772
1541221036,0.0994263,-0.151733,0.282959,0.941772
1541236047,0.0994263,-0.151733,0.282959,0.941772
1541258413,0.0994263,-0.151733,0.282959,0.941772
1541280993,0.0994263,-0.151672,0.282959,0.941772
1541297296,0.0993042,-0.151672,0.282959,0.941772
1541318419,0.0992432,-0.151733,0.282959,0.941833
1541340874,0.0992432,-0.151733,0.282959,0.941833
1541357280,0.0992432,-0.151672,0.282959,0.941833
1541378475,0.0993042,-0.151672,0.282959,0.941833
1541400918,0.0993042,-0.151672,0.282959,0.941833
1541417211,0.0993042,-0.151672,0.282959,0.941833
1541438245,0.0995483,-0.151672,0.282959,0.941772
1541460783,0.0995483,-0.151672,0.282959,0.941772
1541477189,0.0996094,-0.151611,0.282898,0.941772
1541498244,0.0996094,-0.151672,0.282898,0.941772
1541520707,0.0996094,-0.151672,0.282898,0.941772
1541537250,0.0996704,-0.151672,0.282898,0.941772
1541558254,0.0996704,-0.151672,0.282898,0.941772
1541580877,0.0996704,-0.151611,0.282898,0.941772
1541597227,0.0996704,-0.151611,0.282898,0.941772
1541618445,0.0996704,-0.151611,0.282898,0.941772
1541640856,0.0997314,-0.151611,0.282898,0.941772
1541657202,0.0997314,-0.151611,0.282898,0.941772
1541678294,0.0994873,-0.151733,0.282837,0.941772
1541700848,0.0993042,-0.151794,0.282837,0.941833
1541717240,0.0993042,-0.151733,0.282837,0.941833
1541738336,0.0993042,-0.151733,0.282837,0.941833
1541760836,0.0993042,-0.151733,0.282837,0.941833
1541777277,0.0993042,-0.151733,0.282837,0.941833
1541798285,0.0993652,-0.151733,0.282837,0.941833
1541820893,0.0993652,-0.151733,0.282837,0.941833
1541836576,0.0993652,-0.151733,0.282776,0.941833
1541858346,0.0993652,-0.151733,0.282776,0.941833
1541880860,0.0993652,-0.151733,0.282776,0.941833
1541896572,0.0994263,-0.151733,0.282776,0.941833
1541919808,0.0993042,-0.151733,0.282776,0.941833
1541940762,0.0993042,-0.151733,0.282776,0.941833
1541956593,0.0993042,-0.151672,0.282776,0.941895
1541979877,0.0991821,-0.151733,0.282715,0.941895
1542000829,0.098999,-0.151794,0.282654,0.941895
1542016697,0.098999,-0.151794,0.282654,0.941895
1542039835,0.098999,-0.151733,0.282654,0.941895
1542060786,0.0990601,-0.151733,0.282654,0.941895
1542076543,0.0990601,-0.151733,0.282654,0.941895
1542099722,0.0990601,-0.151733,0.282654,0.941895
1542120795,0.0990601,-0.151733,0.282654,0.941895
1542136625,0.0990601,-0.151733,0.282654,0.941895
1542159778,0.0991211,-0.151733,0.282654,0.941895
1542180786,0.0991211,-0.151733,0.282654,0.941895
1542196560,0.0991211,-0.151733,0.282654,0.941895
1542219718,0.0991211,-0.151733,0.282654,0.941895
1542240876,0.0991821,-0.151733,0.282654,0.941895
1542256572,0.0991821,-0.151672,0.282654,0.941895
1542279771,0.0991821,-0.151672,0.282654,0.941895
1542300856,0.0991821,-0.151672,0.282654,0.941895
1542316582,0.0992432,-0.151672,0.282654,0.941895
1542339684,0.0992432,-0.151672,0.282654,0.941895
1542360938,0.0992432,-0.151672,0.282654,0.941895
1542376610,0.0992432,-0.151672,0.282654,0.941895
1542399859,0.0992432,-0.151672,0.282593,0.941895
1542420827,0.0993042,-0.151672,0.282593,0.941895
1542436639,0.0993042,-0.151672,0.282593,0.941895
1542459800,0.0993042,-0.151672,0.282593,0.941895
1542480821,0.0993042,-0.151672,0.282593,0.941895
1542496573,0.0993652,-0.151672,0.282593,0.941895
1542519934,0.0993652,-0.151611,0.282593,0.941895
1542540827,0.0991211,-0.151672,0.282593,0.941956
