myoTS,myox,myoy,myoz
1448408085,myox,myoy,myoz
83599175388,0.687988,0.306641,1.01709
83599190414,0.726074,0.311523,1.04736
83599205457,0.786621,0.300293,1.19189
83599229092,0.512695,0.200195,1.23242
83599250402,0.219727,0.228516,0.880859
83599265472,0.244629,0.166992,0.919434
83599304803,0.220703,0.179688,0.9375
83599306843,0.226074,0.197266,0.933594
83599326859,0.23291,0.208008,0.937988
83599357253,0.236328,0.21582,0.946289
83599364389,0.225586,0.20166,0.943848
83599389401,0.223145,0.21582,0.947754
83599430936,0.230469,0.223633,0.946777
83599431708,0.239746,0.209961,0.944824
83599445238,0.236328,0.208984,0.959473
83599468384,0.228027,0.213867,0.947266
83599484168,0.231445,0.208496,0.944336
83599505276,0.231445,0.208008,0.942383
83599528392,0.233398,0.206543,0.941895
83599544172,0.225586,0.216309,0.945312
83599565245,0.216797,0.226562,0.935059
83599588432,0.21582,0.216309,0.936523
83599604199,0.226074,0.216309,0.918945
83599625257,0.221191,0.20459,0.92041
83599648379,0.211426,0.218262,0.924316
83599664137,0.22168,0.23291,0.943359
83599693429,0.234375,0.229004,0.945312
83599708383,0.234375,0.214355,0.951172
83599724202,0.232422,0.228516,0.950195
83599770503,0.222168,0.23291,0.942871
83599771338,0.216309,0.231934,0.943848
83599802793,0.213867,0.226562,0.935547
83599814805,0.21875,0.247559,0.90625
83599829151,0.131348,0.207031,0.900391
83599852387,0.0913086,0.254883,0.754883
83599874810,0.253418,0.256836,1.14844
83599895892,0.57373,0.353027,0.983398
83599912322,0.216309,0.275391,0.737793
83599940897,-0.0922852,0.219727,0.673828
83599955928,-0.207031,0.218262,0.651367
83599964137,-0.156738,0.251953,0.647461
83599987126,0.123047,0.322266,0.693848
83600008383,0.632324,0.378906,0.967773
83600024155,0.265625,0.25,0.993164
83600046675,0.214355,0.26123,0.944336
83600068435,0.208496,0.255859,0.928711
83600084185,0.209961,0.260254,0.929199
83600106703,0.209961,0.249512,0.922363
83600128408,0.206543,0.244629,0.921875
83600166687,0.19873,0.252441,0.924805
83600173416,0.200195,0.274902,0.925781
83600197328,0.195801,0.282227,0.936035
83600219811,0.259766,0.275879,0.959961
83600234810,0.166504,0.335449,0.838867
83600255917,0.396484,0.316406,1.05713
83600272386,-0.0185547,0.25,0.761719
83600294809,-0.0336914,0.208496,1.05615
83600315889,0.427246,0.28418,1.20508
83600332363,0.654297,0.330566,1.17529
83600354839,0.706055,0.364746,1.14014
83600377372,0.71875,0.379883,1.18115
83600393105,0.589844,0.31543,1.23877
83600406670,0.0366211,0.178711,1.06689
83600429181,-0.324219,0.179199,0.778809
83600458452,0.130859,0.29541,0.88623
83600466709,0.175781,0.273438,0.920898
83600497343,0.206055,0.283203,0.927734
83600512339,0.203125,0.280762,0.928223
83600526672,0.206055,0.273438,0.928223
83600549168,0.200684,0.286621,0.935059
83600572356,0.196289,0.276855,0.932617
83600586680,0.201172,0.27002,0.928223
83600609180,0.199219,0.260254,0.933105
83600632343,0.191895,0.279785,0.937988
