myot,x,y,z
610585112284,4.0625,-0.25,-0.125
610585133605,5.3125,-0.5625,-1.0625
610585148646,5.5,-0.375,-1.625
610585173542,4.75,-0.3125,-1.625
610585193576,4,-0.625,-1.1875
610585208650,2.875,-0.3125,-0.75
610585247910,1.0625,-0.125,-0.25
610585250008,-0.5625,0.375,-0.1875
610585270115,-2,0.1875,-0.125
610585291517,-3.5625,0.0625,0.375
610585309971,-4.8125,-0.0625,1.1875
610585330099,-5.8125,0.1875,1.9375
610585365958,-4.8125,0.0625,1.9375
610585376074,-3.625,0.4375,1.9375
610585389958,-2.3125,1,2
610585411014,0.6875,1.1875,0.5
610585427383,3,1.0625,-0.9375
610585450002,2.8125,0.125,-1.375
610585470988,-0.6875,0.3125,-0.5
610585487426,-2.125,0.125,-0.0625
610585509900,-0.625,-0.375,-0.875
610585530926,0.3125,-0.5625,-1.125
610585554051,-0.125,0.4375,-0.5
610585569904,-0.3125,0.5625,-0.4375
610585591551,0.875,-0.5625,-1.125
610585606550,2.1875,-1.125,-1.5625
610585629053,0.875,-0.8125,-1.1875
610585651555,0.75,0.5,-1
610585666569,0.8125,0.625,-1.25
610585689103,-0.125,-1.125,-1.5625
610585711617,-2.375,-2.1875,-0.5
610585726580,-4,-1.625,0.4375
610585749153,-3.5,-1,0.5
610585771661,-2.9375,-1.4375,0.0625
610585786596,-2.8125,-1.9375,-0.25
610585809087,-3.9375,-1.875,0.1875
610585831627,-3.75,-0.875,0.125
610585846661,-2.25,-0.3125,-0.375
610585869200,-0.625,-0.8125,-0.625
610585891633,-2.125,-0.875,0.0625
610585906608,-3.625,-1,0.8125
610585929055,-4.125,-0.625,0.4375
610585951609,-3.8125,-1.125,0
610585966568,-1.8125,-2.125,-0.5625
610585989069,-2.25,-2.0625,0
610586011567,-3.3125,-1.25,0.5
610586026570,-3.125,-0.3125,0.5625
610586049081,-2,0.625,0.3125
610586071571,0.5,0.9375,-0.125
610586086591,1.5,-0.375,-0.625
610586109050,0.625,-1.75,-0.5
610586131551,-4.125,-1.5,0.9375
610586146552,-4.25,-0.4375,0.625
610586169049,-2.3125,0.125,-0.5
610586191694,-2.0625,0.3125,-0.6875
610586206662,-1.75,0.75,0.125
610586229098,-1.375,1.1875,0.8125
610586251674,0.0625,2.3125,0.8125
610586266734,0.75,1.875,0.8125
610586289124,0,1.5,0.8125
610586311746,-1.0625,1.1875,1
610586326589,0.1875,1.3125,0.4375
610586349186,1.125,0.375,0.1875
610586371576,0.4375,1.1875,0.5
610586388018,-0.3125,1.5625,0.8125
610586409096,0.0625,1.0625,0.4375
610586431548,0,0.5625,0.0625
610586448003,-0.3125,-0.4375,0.0625
